#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
82739478.9579, -0.15797197826, -95.2402714209, -1.58545058307, -73.2994195305
82937875.7515, -0.155942901857, -97.9098976471, -1.16250476962, -75.9310604471
83136272.5451, -0.153983578158, -100.371306625, -0.910286383979, -78.3532883666
83334669.3387, -0.152368896169, -102.47714328, -0.7660030666, -80.4255666569
83533066.1323, -0.151047366449, -104.213089573, -0.683246114514, -82.1332466167
83731462.9259, -0.149940180151, -105.591838038, -0.638484326824, -83.4877287873
83929859.7194, -0.148994331988, -106.622555358, -0.621689593542, -84.4972152368
84128256.513, -0.148188611257, -107.303553579, -0.631575361187, -85.1596048179
84326653.3066, -0.147542968206, -107.623017914, -0.675364432589, -85.4634584426
84525050.1002, -0.147152792763, -107.569791264, -0.772952511394, -85.3995299101
84723446.8938, -0.147273295239, -107.177053217, -0.964253492687, -85.0063187741
84921843.6874, -0.148385007945, -106.668299165, -1.29036051112, -84.5178856749
85120240.481, -0.150467869325, -106.732319362, -1.60945852457, -84.624600542
85318637.2746, -0.15143012596, -108.195165692, -1.51599970017, -86.110526842
85517034.0681, -0.150341673435, -110.747014949, -1.16209465645, -88.6431758741
85715430.8617, -0.148711337803, -113.487669888, -0.886938469708, -91.3512357576
85913827.6553, -0.147298221279, -115.972213249, -0.722627223676, -93.8061833478
86112224.4489, -0.146167055788, -118.09457715, -0.627028748082, -95.9041044463
86310621.2425, -0.145247846933, -119.852477556, -0.571098702233, -97.6416515405
86509018.0361, -0.144479236204, -121.260769437, -0.540132570301, -99.0325599119
86707414.8297, -0.143825115326, -122.327833991, -0.527923985889, -100.084511691
86905811.6232, -0.14327393036, -123.050388828, -0.533976988989, -100.793987635
87104208.4168, -0.142844620979, -123.415317927, -0.563615859385, -101.148245677
87302605.2104, -0.142610870641, -123.412960314, -0.63095259188, -101.139143842
87501002.004, -0.142754821104, -123.089917071, -0.762997375891, -100.817168263
87699398.7976, -0.143562011168, -122.720471556, -0.979442214636, -100.463079634
87897795.5912, -0.14477347531, -123.078468976, -1.15942500499, -100.846561924
88096192.3848, -0.144920563181, -124.908601996, -1.06612192949, -102.681627522
88294589.1784, -0.14390703883, -127.710328452, -0.842684655728, -105.463346153
88492985.9719, -0.142759110056, -130.606869101, -0.675890776006, -108.33575431
88691382.7655, -0.141819401502, -133.223020123, -0.575305768177, -110.931447753
88889779.5591, -0.141074270184, -135.480858297, -0.515495124539, -113.172640979
89088176.3527, -0.140466344626, -137.385546847, -0.479505049297, -115.063466097
89286573.1463, -0.139954730195, -138.953021317, -0.458682582107, -116.619061225
89484969.9399, -0.139517165907, -140.191008411, -0.449333230606, -117.846702437
89683366.7335, -0.139147612756, -141.09526186, -0.451170290778, -118.742015071
89881763.5271, -0.138859490264, -141.652371315, -0.467450934433, -119.291862963
90080160.3206, -0.138700008368, -141.855749527, -0.506759748547, -119.49065493
90278557.1142, -0.138777561795, -141.767941452, -0.584848041201, -119.403291309
90476953.9078, -0.139224537742, -141.71497234, -0.708554083694, -119.358901078
90675350.7014, -0.139755101932, -142.534606775, -0.79623510482, -120.189779814
90873747.495, -0.139563070755, -144.860988391, -0.730952443495, -122.512678954
91072144.2886, -0.138838250374, -148.052309686, -0.608255062416, -125.68870273
91270541.0822, -0.138130138758, -151.279108719, -0.518399955425, -128.899991839
91468937.8758, -0.137563413606, -154.223531727, -0.463201747887, -131.831662946
91667334.6693, -0.137110032983, -156.828092768, -0.429377770544, -134.425804341
91865731.4629, -0.136733975445, -159.103318693, -0.408165415533, -136.692239604
92064128.2565, -0.13641205788, -161.066350577, -0.39499852557, -138.64763704
92262525.0501, -0.136132027159, -162.72523719, -0.38783056845, -140.299789523
92460921.8437, -0.135890378986, -164.076220748, -0.386342494885, -141.644863632
92659318.6373, -0.135693507125, -165.107545343, -0.391981331386, -142.671237256
92857715.4309, -0.135564048219, -165.818449024, -0.408785443989, -143.378634074
93056112.2244, -0.135550854994, -166.291364548, -0.443997174635, -143.850560936
93254509.018, -0.135695622524, -166.905618708, -0.498952098361, -144.467355645
93452905.8116, -0.13581728847, -168.541700965, -0.532886467947, -146.105805706
93651302.6052, -0.135595339305, -171.706881793, -0.500719866412, -149.266116517
93849699.3988, -0.135192436921, -175.665106075, -0.447729659331, -153.215392139
94048096.1924, -0.134826640082, -179.649144042, -0.408783002318, -157.191122143
94246492.986, -0.134530795297, -183.391362185, -0.384057244244, -160.926482619
94444889.7796, -0.134287206762, -186.852878918, -0.368204759689, -164.382259231
94643286.5731, -0.134079198024, -190.052134989, -0.357634029212, -167.576550741
94841683.3667, -0.133896442825, -193.012099692, -0.350388798292, -170.532109553
95040080.1603, -0.133733256786, -195.747078658, -0.345490016667, -173.263120246
95238476.9539, -0.133587262741, -198.260972472, -0.342590417881, -175.773432081
95436873.7475, -0.133459305461, -200.552334872, -0.341920225291, -178.061616481
95635270.5411, -0.133354928881, -202.636921892, -0.34449668826, -180.143549332
95833667.3347, -0.133286505068, -204.630293702, -0.352305061115, -182.135062907
96032064.1283, -0.133261582657, -206.976234918, -0.365718378012, -184.480124885
96230460.9218, -0.133226329002, -210.588143427, -0.373993102728, -188.090994771
96428857.7154, -0.133108871193, -215.854001959, -0.366299454234, -193.354064935
96627254.509, -0.132957945684, -222.001551763, -0.353404876772, -199.49808689
96825651.3026, -0.132822186698, -228.352667033, -0.343401980689, -205.845995874
97024048.0962, -0.132707470426, -234.705075367, -0.336621028377, -212.195660914
97222444.8898, -0.132609288362, -241.058257583, -0.331972579055, -218.546471563
97420841.6834, -0.132523606116, -247.457419832, -0.328650349584, -224.943548906
97619238.477, -0.132447854925, -253.939110498, -0.326176099262, -231.423386507
97817635.2705, -0.132380464319, -260.50228564, -0.324270201368, -237.9849067
98016032.0641, -0.132320445214, -267.072008814, -0.322762284666, -244.55315173
98214428.8577, -0.132267129769, -273.439361821, -0.321540055204, -250.919188976
98412825.6513, -0.132220011141, -279.17939852, -0.320519529523, -256.658061339
98611222.4449, -0.132178689247, -283.623789032, -0.31963608258, -261.101430262
98809619.2385, -0.132143203988, -286.123938693, -0.318905497106, -263.600701886
99008016.0321, -0.132114719789, -286.549112718, -0.31853943853, -264.02516671
99206412.8257, -0.132093688372, -284.925273433, -0.318606809491, -262.400797178
99404809.6192, -0.132078832035, -281.212814128, -0.318874301589, -258.687959022
99603206.4128, -0.132069699092, -275.924349954, -0.319265046, -253.399257559
99801603.2064, -0.13206656741, -269.784522248, -0.31982953971, -247.259340165
100000000, -0.13206988177, -263.315740371, -0.320644866531, -240.790625909


#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
1000000, -0.189052356463, -22.3117614795, -26.8258955946, -0.935382612853
1198396.79359, -0.188084689506, -22.3874601246, -28.500772006, -0.992890258932
1396793.58717, -0.186297656542, -22.4722465261, -30.4225885542, -1.04393553286
1595190.38076, -0.184188923823, -22.5593255318, -28.7061566762, -1.09093385218
1793587.17435, -0.182447946871, -22.6388516674, -24.5943582786, -1.13722890278
1991983.96794, -0.181740377184, -22.7010283218, -21.1456668477, -1.18611859894
2190380.76152, -0.182516204488, -22.7391044949, -18.599876558, -1.23971292984
2388777.55511, -0.184875468083, -22.7516220377, -16.7699174215, -1.29808053197
2587174.3487, -0.188495775768, -22.7435410418, -15.5120319609, -1.35905018032
2785571.14228, -0.192632689003, -22.7259742777, -14.7378363587, -1.41879218939
2983967.93587, -0.196231031106, -22.7142742242, -14.3962072506, -1.4730114991
3182364.72946, -0.19818596837, -22.7244385745, -14.4593574597, -1.51837561229
3380761.52305, -0.197721161253, -22.7684726982, -14.9073465372, -1.55374557231
3579158.31663, -0.194728314026, -22.8502422331, -15.6942569653, -1.58084720449
3777555.11022, -0.189863729246, -22.9636566263, -16.6610005546, -1.60414814847
3975951.90381, -0.184328084532, -23.0941017827, -17.3818742396, -1.62987007631
4174348.69739, -0.179466844103, -23.2224041616, -17.2398370348, -1.66428697944
4372745.49098, -0.176408235059, -23.3295858707, -16.1344401322, -1.71173493529
4571142.28457, -0.175856519405, -23.4008974492, -14.6373984823, -1.77297893557
4769539.07816, -0.178021316733, -23.4285110976, -13.2471037582, -1.8445676066
4967935.87174, -0.182607476174, -23.4129420449, -12.1628656851, -1.91947434537
5166332.66533, -0.188818867764, -23.3633793029, -11.4307650069, -1.98882801266
5364729.45892, -0.195398095171, -23.2968016245, -11.0498647774, -2.04417241932
5563126.25251, -0.200787084929, -23.2354130574, -11.0138018436, -2.07963087127
5761523.04609, -0.203492019251, -23.2020405684, -11.3233389201, -2.0935114154
5959919.83968, -0.202607734557, -23.2140702027, -11.9835804384, -2.08907330077
6158316.63327, -0.198247330386, -23.2779421901, -12.9793012995, -2.07427065368
6356713.42685, -0.191563627741, -23.3868436072, -14.1959222513, -2.0603418009
6555110.22044, -0.1843077352, -23.5228723391, -15.2477973723, -2.05927997112
6753507.01403, -0.178213689388, -23.6624490469, -15.4533910051, -2.08061715564
6951903.80762, -0.174551566726, -23.7823576615, -14.5682118153, -2.12845725595
7150300.6012, -0.173964760886, -23.864394175, -13.1776555739, -2.1999038674
7348697.39479, -0.176496776081, -23.8980636268, -11.8598823822, -2.28558839027
7547094.18838, -0.181670251524, -23.8817314905, -10.8450642588, -2.37208598425
7745490.98196, -0.188548232041, -23.8227520009, -10.1821350787, -2.44525928802
7943887.77555, -0.19579596031, -23.7366909208, -9.86855663375, -2.49346535616
8142284.56914, -0.201827030443, -23.645275437, -9.90040490766, -2.50996622825
8340681.36273, -0.205124443333, -23.5725625542, -10.2892441221, -2.49433603067
8539078.15631, -0.204724354251, -23.5394113885, -11.0661933013, -2.45284709012
8737474.9499, -0.200654158099, -23.5576563561, -12.2725073732, -2.397745871
8935871.74349, -0.194012807983, -23.6264530568, -13.9041645231, -2.34521481005
9134268.53707, -0.186574091259, -23.732721838, -15.6886200482, -2.31195314009
9332665.33066, -0.180149810494, -23.8554234588, -16.6335234576, -2.31088453441
9531062.12425, -0.176081898242, -23.9714440059, -15.7873801298, -2.34729558049
9729458.91784, -0.175039834224, -24.0607332365, -13.9979756164, -2.41702650944
9927855.71142, -0.177055267708, -24.1095888566, -12.317885782, -2.50759163846
10126252.505, -0.181643796003, -24.1121943481, -11.0611625113, -2.60168236362
10324649.2986, -0.187918067712, -24.0709654268, -10.243486939, -2.68152726884
10523046.0922, -0.194682610107, -23.9960729224, -9.82854711784, -2.73268449001
10721442.8858, -0.200562459219, -23.9040950874, -9.79322603569, -2.74660514455
10919839.6794, -0.20423346507, -23.8154666231, -10.1442299245, -2.72196804015
11118236.4729, -0.204769285621, -23.7505342718, -10.9264567757, -2.66498119834
11316633.2665, -0.201997095858, -23.7247488103, -12.2341489104, -2.58866797001
11515030.0601, -0.19664777923, -23.7444936154, -14.2239102835, -2.51090038952
11713426.8537, -0.19014579626, -23.8053784616, -17.0619242038, -2.45095239461
11911823.6473, -0.184120081878, -23.893852435, -20.1423216749, -2.42488275759
12110220.4409, -0.179906501451, -23.991299499, -19.8990600493, -2.44100035068
12308617.2345, -0.178264572207, -24.0787724755, -16.7938605914, -2.49727012992
12507014.0281, -0.179338123133, -24.1408169282, -14.125032025, -2.5819388206
12705410.8216, -0.182757474295, -24.1678001822, -12.2943007359, -2.67705958525
12903807.6152, -0.187776822711, -24.1569039634, -11.1278836444, -2.7632639789
13102204.4088, -0.193401979101, -24.1121418585, -10.4830685579, -2.82404751499
13300601.2024, -0.198521336001, -24.04359394, -10.2828793697, -2.84868335523
13498997.996, -0.202076756283, -23.9658056128, -10.5058814952, -2.83372472484
13697394.7896, -0.203290910898, -23.8952257159, -11.1842447257, -2.78337942723
13895791.5832, -0.201905492882, -23.8468207771, -12.4184063389, -2.70890169704
14094188.3768, -0.198316691922, -23.8305565679, -14.4282043093, -2.62686260007
14292585.1703, -0.193494539459, -23.8489132138, -17.7275306642, -2.55607484629
14490981.9639, -0.188682049971, -23.8964699986, -23.9771585164, -2.51333238575
14689378.7575, -0.185011497343, -23.9617399022, -34.9983402093, -2.50895317581
14887775.5511, -0.183214790243, -24.0304297728, -22.049688544, -2.54380565643
15086172.3447, -0.183515798753, -24.088881638, -17.0693277865, -2.60922206718
15284569.1383, -0.185676976918, -24.1267548213, -14.3538235595, -2.68984842656
15482965.9319, -0.189123452168, -24.1385935724, -12.7410555729, -2.76807674597
15681362.7255, -0.193086258095, -24.124337621, -11.8311535227, -2.82833118344
15879759.519, -0.196745326116, -24.0889480018, -11.4506528602, -2.86011560375
16078156.3126, -0.199375437259, -24.0412661886, -11.5266123059, -2.85956672108
16276553.1062, -0.200492955776, -23.9921890123, -12.0466920094, -2.82969504689
16474949.8998, -0.199975241307, -23.9523503895, -13.0457151825, -2.77950651569
16673346.6934, -0.198101509238, -23.9297474454, -14.5994728936, -2.72206712283
16871743.487, -0.195473895446, -23.9279655171, -16.7929443377, -2.67160391278
17070140.2806, -0.192830019297, -23.9456054953, -19.4817397671, -2.64007306649
17268537.0741, -0.190819425962, -23.9771127054, -21.2711295443, -2.63411803079
17466933.8677, -0.189834313633, -24.014658935, -20.1756718961, -2.65354141649
17665330.6613, -0.189946871245, -24.0503814377, -17.9018568519, -2.69194614758
17863727.4549, -0.190948816957, -24.0782968806, -16.0405719117, -2.73924601284
18062124.2485, -0.192455012314, -24.0954657963, -14.7942678126, -2.78497506858
18260521.0421, -0.194030327196, -24.1022686903, -14.0687967899, -2.82121649604
18458917.8357, -0.195309636204, -24.1018532566, -13.7538573606, -2.84438687992
18657314.6293, -0.196088320441, -24.0989398659, -13.7452187942, -2.85561350529
18855711.4228, -0.196362896579, -24.098286672, -13.9258101349, -2.8597796164
19054108.2164, -0.19630751988, -24.1032230503, -14.1507036334, -2.86353249745
19252505.01, -0.196190004292, -24.1146919734, -14.2674024156, -2.87278333433
19450901.8036, -0.196255931318, -24.1311189212, -14.1867097895, -2.89046631462
19649298.5972, -0.196625143013, -24.1491528414, -13.9450338441, -2.9153728793
19847695.3908, -0.197239240796, -24.1650220861, -13.6772384099, -2.94255472937
20046092.1844, -0.197876384652, -24.1760582898, -13.5365297972, -2.96518587301
20244488.978, -0.198226306533, -24.1819188539, -13.6476691963, -2.97723278727
20442885.7715, -0.19800383688, -24.1851365477, -14.1038931759, -2.97607351485
20641282.5651, -0.197070885387, -24.1907767874, -14.9680866129, -2.96429549748
20839679.3587, -0.195528878822, -24.2051776998, -16.2178819185, -2.95007756573
21038076.1523, -0.193739678582, -24.2340113334, -17.5059564894, -2.9457415823
21236472.9459, -0.192247242629, -24.2802067442, -17.8142900621, -2.96441542755
21434869.7395, -0.191612849098, -24.3424647755, -16.4827701872, -3.01549134188
21633266.5331, -0.192224645212, -24.4149781133, -14.4506249591, -3.10048567824
21831663.3267, -0.194159409552, -24.4885278499, -12.6130791964, -3.21121925622
22030060.1202, -0.197143711157, -24.5526045356, -11.2245516124, -3.33130267017
22228456.9138, -0.200610215752, -24.5979125737, -10.2955971443, -3.44025375491
22426853.7074, -0.203814251352, -24.6186585782, -9.79536618357, -3.5185397325
22625250.501, -0.205979759724, -24.6142308485, -9.71089360411, -3.55206413235
22823647.2946, -0.206463674501, -24.5900220845, -10.0693829575, -3.53549613781
23022044.0882, -0.204935018629, -24.557141685, -10.9603078749, -3.4744240603
23220440.8818, -0.20154135474, -24.5307161326, -12.580196435, -3.38617342201
23418837.6754, -0.196987920168, -24.5266435568, -15.3466186363, -3.29842949713
23617234.4689, -0.192430859224, -24.5572666916, -20.1238774146, -3.24425318908
23815631.2625, -0.189150950372, -24.6272923923, -23.8866332615, -3.25293460049
24014028.0561, -0.188123162786, -24.7317058776, -17.9321206412, -3.33916020564
24212424.8497, -0.18969886166, -24.8567291982, -13.5779461312, -3.49612608485
24410821.6433, -0.193546950563, -24.9833706403, -10.9334587314, -3.6971510114
24609218.4369, -0.198822093521, -25.0920049989, -9.2852267904, -3.90463123641
24807615.2305, -0.204418959797, -25.1664707177, -8.29551542065, -4.08077559827
25006012.024, -0.209197409635, -25.1969734126, -7.79873961476, -4.19554702692
25204408.8176, -0.212150704319, -25.181804728, -7.72461466727, -4.2309079156
25402805.6112, -0.212551770267, -25.1280785998, -8.07486369082, -4.18279868563
25601202.4048, -0.210119790552, -25.0514107745, -8.9282828818, -4.06237345172
25799599.1984, -0.205199866363, -24.9740329492, -10.4802975855, -3.89676290864
25997995.992, -0.198857483875, -24.920708164, -13.1735060854, -3.72777747738
26196392.7856, -0.19272448537, -24.912534226, -18.2311236734, -3.60539475673
26394789.5792, -0.188518149905, -24.9603328873, -28.2043872945, -3.57390388437
26593186.3727, -0.187413940469, -25.0606351512, -18.6805595799, -3.65452570858
26791583.1663, -0.189641090824, -25.1965225801, -13.1939600417, -3.8352021235
26989979.9599, -0.194521442895, -25.3428312233, -10.2560793494, -4.07563744525
27188376.7535, -0.200830708603, -25.4729499959, -8.51899757063, -4.32340071226
27386773.5471, -0.207202579389, -25.5645265905, -7.50215386781, -4.52983267345
27585170.3407, -0.212401791868, -25.6030306496, -6.98945461802, -4.65915064612
27783567.1343, -0.215461592275, -25.5835102296, -6.88671704678, -4.69144981784
27981963.9279, -0.215765730103, -25.5112382639, -7.17917644695, -4.62306444831
28180360.7214, -0.213149906194, -25.4015267148, -7.9258286153, -4.46682142032
28378757.515, -0.208036989098, -25.2782800444, -9.28323325421, -4.25265762231
28577154.3086, -0.201523899077, -25.1703688303, -11.5843252679, -4.02677977766
28775551.1022, -0.195254028507, -25.1052766534, -15.582769255, -3.8455149812
28973947.8958, -0.190959491969, -25.1011663208, -22.42773823, -3.76061414355
29172344.6894, -0.189815901681, -25.1606647112, -19.3858465158, -3.79937393684
29370741.483, -0.192002664881, -25.2698835323, -13.6892931106, -3.95190749907
29569138.2766, -0.196750901179, -25.4032919589, -10.5240455156, -4.17607192711
29767535.0701, -0.202765510556, -25.5315480723, -8.65976893229, -4.41579536678
29965931.8637, -0.208688702578, -25.628598238, -7.56388052575, -4.61926967756
30164328.6573, -0.213390311057, -25.6761805275, -6.99053352608, -4.74897019344
30362725.4509, -0.216080593818, -25.6658903517, -6.82567780994, -4.78440696976
30561122.2445, -0.216340678067, -25.599736436, -7.03442162676, -4.72171366433
30759519.0381, -0.214153907266, -25.4898082142, -7.6443636627, -4.57294554955
30957915.8317, -0.209960730494, -25.3569571017, -8.7467171512, -4.36569045784
31156312.6253, -0.204684907641, -25.2278104634, -10.5052987195, -4.14151503551
31354709.4188, -0.199621097034, -25.1295108803, -13.1180238105, -3.95028105972
31553106.2124, -0.196103191254, -25.0827392512, -16.2220873601, -3.83805505496
31751503.006, -0.195038288027, -25.0954337847, -16.6355841749, -3.8312192066
31949899.7996, -0.196571660349, -25.1604037476, -13.7826237525, -3.92579321043
32148296.5932, -0.200103951815, -25.2582505269, -11.1575082745, -4.09009549695
32346693.3868, -0.20461163697, -25.3638777202, -9.37702412269, -4.27864822695
32545090.1804, -0.209028693324, -25.4533271915, -8.2582385902, -4.44752815774
32743486.9739, -0.21250220845, -25.5086456546, -7.62802203672, -4.56402959196
32941883.7675, -0.214494348434, -25.5203127576, -7.38146095626, -4.61011378859
33140280.5611, -0.214794309404, -25.4878169853, -7.46593868839, -4.58232839279
33338677.3547, -0.213502620061, -25.4190181738, -7.86394716055, -4.49045756612
33537074.1483, -0.211008280856, -25.3285230347, -8.57465077194, -4.35558254124
33735470.9419, -0.207938329693, -25.2349638913, -9.58071997009, -4.20694940885
33933867.7355, -0.205043647142, -25.1571558424, -10.7742637734, -4.07664354509
34132264.5291, -0.203012331269, -25.1097063124, -11.8329778585, -3.99202744792
34330661.3226, -0.202266362361, -25.099413354, -12.2411688232, -3.96807605338
34529058.1162, -0.202843241894, -25.1239572152, -11.796102502, -4.00335398687
34727454.9098, -0.204429675301, -25.1734919699, -10.8871770922, -4.08207335651
34925851.7034, -0.206518439673, -25.2343254924, -9.96473663994, -4.18096143339
35124248.497, -0.208594356728, -25.2930528527, -9.23557545607, -4.27712804348
35322645.2906, -0.210269677578, -25.3397408982, -8.74369196578, -4.35375404461
35521042.0842, -0.211343826476, -25.36954257, -8.46965556021, -4.40260427019
35719438.8778, -0.211801188212, -25.3827669411, -8.37298494217, -4.42387010681
35917835.6713, -0.211768863608, -25.3837222899, -8.40439532045, -4.42418454591
36116232.4649, -0.2114505629, -25.3787447218, -8.50951219357, -4.41350249852
36314629.2585, -0.211050383533, -25.373920092, -8.63541599762, -4.40152382099
36513026.0521, -0.210705003242, -25.373125006, -8.74357607888, -4.39455489957
36711422.8457, -0.210446441273, -25.3770105124, -8.82323022739, -4.39382135176
36909819.6393, -0.210209969899, -25.3832921902, -8.89399511223, -4.39588340967
37108216.4329, -0.209883573787, -25.3882444416, -8.99359666258, -4.3950049316
37306613.2265, -0.209378425566, -25.3888585259, -9.15768388344, -4.38656701174
37505010.02, -0.20869413727, -25.3849149904, -9.39899090209, -4.37031201502
37703406.8136, -0.207956223936, -25.3802506503, -9.6861244889, -4.35230971513
37901803.6072, -0.207408736138, -25.38266321, -9.92474988337, -4.3447746941
38100200.4008, -0.20735184596, -25.4021681149, -9.96767694494, -4.36320885157
38298597.1944, -0.20803115734, -25.4478049391, -9.69555270869, -4.42113325861
38496993.988, -0.209516254181, -25.5238991195, -9.12533921093, -4.52404653686
38695390.7816, -0.211630159957, -25.6272656916, -8.40616765381, -4.66537152325
38893787.5752, -0.213975127085, -25.7467006444, -7.70787312105, -4.82661471812
39092184.3687, -0.21604299818, -25.8650904339, -7.14553517361, -4.98166876822
39290581.1623, -0.217350373598, -25.9632813877, -6.77825989555, -5.1030877793
39488977.9559, -0.217543161155, -26.0243813256, -6.63603369791, -5.16800201819
39687374.7495, -0.216456848596, -26.0375543661, -6.74391513203, -5.16268197269
39885771.5431, -0.214153560738, -26.0010118355, -7.13696311581, -5.08603966671
40084168.3367, -0.210959793536, -25.9241542031, -7.86361013965, -4.95258501212
40282565.1303, -0.207498801612, -25.8284216427, -8.96047390778, -4.79433409817
40480961.9238, -0.204658737759, -25.7455511518, -10.3313226061, -4.65912188831
40679358.7174, -0.203399816823, -25.7114534646, -11.4193873754, -4.60116308262
40877755.511, -0.204371528888, -25.755368385, -11.2270670895, -4.66238874807
41076152.3046, -0.207526625524, -25.8879664659, -9.81032358096, -4.85235311494
41274549.0982, -0.212061728227, -26.0953432842, -8.19045837963, -5.14141363395
41472945.8918, -0.216780709789, -26.3431611786, -6.8948609526, -5.47302570624
41671342.6854, -0.220583111985, -26.5879018472, -6.00054419609, -5.78457487957
41869739.479, -0.222744045119, -26.7883501669, -5.46112915107, -6.02316291317
42068136.2725, -0.222935726764, -26.9130563654, -5.22859656873, -6.15236957834
42266533.0661, -0.22113634372, -26.9439016462, -5.28559025652, -6.15361556487
42464929.8597, -0.217565630051, -26.877930482, -5.6559264074, -6.02681547255
42663326.6533, -0.21270881907, -26.7292482174, -6.41335462842, -5.79307975822
42861723.4469, -0.207416471918, -26.5311262496, -7.68544722913, -5.49947174993
43060120.2405, -0.202969532307, -26.3358702632, -9.59165274075, -5.22137087139
43258517.0341, -0.200871038251, -26.2072528407, -11.7700704104, -5.0518374862
43456913.8277, -0.202175267661, -26.2013086045, -12.208859505, -5.06840379551
43655310.6212, -0.206694576662, -26.3412276503, -10.1783554835, -5.29048379226
43853707.4148, -0.212936937298, -26.6041829509, -7.95645285375, -5.66578680828
44052104.2084, -0.218982184296, -26.9320261991, -6.36803768277, -6.10062485589
44250501.002, -0.223407541163, -27.2559093448, -5.35464998716, -6.50209259535
44448897.7956, -0.22556245626, -27.5165186656, -4.767516662, -6.80115697306
44647294.5892, -0.225361175708, -27.6728218104, -4.50685772736, -6.95607386066
44845691.3828, -0.223011894478, -27.7031814589, -4.52987859835, -6.94840024433
45044088.1764, -0.218883783043, -27.6046375673, -4.84645660683, -6.78024699179
45242484.9699, -0.213532983191, -27.3937206697, -5.52128515805, -6.47608038471
45440881.7635, -0.207840989784, -27.1092312364, -6.67789190567, -6.08885450921
45639278.5571, -0.20313788678, -26.8139589602, -8.45531385818, -5.70533829853
45837675.3507, -0.201022492636, -26.5879063142, -10.6437267165, -5.43692590648
46036072.1443, -0.20259616621, -26.5050093294, -11.5435365752, -5.38040801722
46234468.9379, -0.207501108882, -26.5987191595, -9.88868954627, -5.5624997564
46432865.7315, -0.21391272081, -26.8425548682, -7.74818690573, -5.92128152374
46631262.5251, -0.219715970929, -27.1651614449, -6.18126562792, -6.34672017225
46829659.3186, -0.223572840895, -27.4845500153, -5.1855954595, -6.73443633738
47028056.1122, -0.225070887649, -27.7339021487, -4.61392430533, -7.0117242277
47226452.9058, -0.224359936916, -27.8704892811, -4.36162533139, -7.13872158664
47424849.6994, -0.221822938504, -27.8749003647, -4.37919636087, -7.10193157396
47623246.493, -0.217946176349, -27.7485923265, -4.66333254611, -6.90999677357
47821643.2866, -0.213346457161, -27.513352515, -5.24770700746, -6.59419865702
48020040.0802, -0.208864755843, -27.2123502203, -6.18148804279, -6.21188764155
48218436.8737, -0.205585205994, -26.9089411697, -7.44619419781, -5.84642147172
48416833.6673, -0.204573047018, -26.6764364763, -8.71258457156, -5.59222842305
48615230.4609, -0.206272959469, -26.5746696324, -9.15605351953, -5.51888395878
48813627.2545, -0.210030949527, -26.6228075119, -8.40525688536, -5.63370975923
49012024.0481, -0.214393065981, -26.7901857695, -7.19707889655, -5.8789942869
49210420.8417, -0.217974891378, -27.0142814287, -6.1566664663, -6.16729600655
49408817.6353, -0.220037622772, -27.2294040619, -5.43999007028, -6.42023194847
49607214.4289, -0.220477252583, -27.3864765175, -5.02363209744, -6.58706554666
49805611.2224, -0.219565555174, -27.4597381827, -4.85691534038, -6.64648521925
50004008.016, -0.217742982755, -27.4459423953, -4.89786154172, -6.60238496141
50202404.8096, -0.215518849216, -27.3610203771, -5.10964631215, -6.47914016966
50400801.6032, -0.213415704122, -27.2354341504, -5.44321460718, -6.31627379077
50599198.3968, -0.21188561871, -27.1070177334, -5.81812432804, -6.15991748446
50797595.1904, -0.211178644075, -27.0104639472, -6.12464651905, -6.04978127893
50995991.984, -0.211235612454, -26.9658935186, -6.27237056778, -6.00545154139
51194388.7776, -0.211721325449, -26.972396378, -6.25475105386, -6.02028073801
51392785.5711, -0.21221452558, -27.0111466269, -6.14888456028, -6.06790260173
51591182.3647, -0.21242543109, -27.0564561193, -6.05045986604, -6.11727358644
51789579.1583, -0.212309958143, -27.0885057301, -6.01954758384, -6.14752916839
51987975.9519, -0.212060638362, -27.1024088789, -6.06253906696, -6.1569951221
52186372.7455, -0.212013901402, -27.1113317364, -6.12950682275, -6.16478939064
52384769.5391, -0.212495797562, -27.142768384, -6.1242098258, -6.20440253152
52583166.3327, -0.213628436386, -27.2276041467, -5.9518582418, -6.30921057787
52781563.1263, -0.215190651036, -27.3845683781, -5.5961092612, -6.49429466684
52979959.9198, -0.216668603709, -27.6077606111, -5.14046402633, -6.74482781925
53178356.7134, -0.217496999637, -27.8654739479, -4.70263521619, -7.01917464602
53376753.507, -0.217300853171, -28.1106969053, -4.37007928088, -7.26355486504
53575150.3006, -0.215978379084, -28.2956335986, -4.19028299224, -7.42790285504
53773547.0942, -0.213654333745, -28.3831113804, -4.19106253871, -7.47648024171
53971943.8878, -0.210622187389, -28.3536323262, -4.40145685607, -7.39408634062
54170340.6814, -0.207350608056, -28.2108199732, -4.86174091455, -7.19192975537
54368737.475, -0.2045509387, -27.9878424183, -5.6081391222, -6.91574302603
54567134.2685, -0.203196498535, -27.7532237476, -6.58213824889, -6.65247882914
54765531.0621, -0.20423729802, -27.6060543606, -7.39864786422, -6.52020321487
54963927.8557, -0.207843994213, -27.6448405235, -7.35075337535, -6.62177110123
55162324.6493, -0.212809516139, -27.9133987073, -6.38470322352, -6.97906433258
55360721.4429, -0.217188371978, -28.3687150486, -5.21366978141, -7.51395007308
